source,target,word_family
tendre_OF,tendere_L,tend (v.1)
tendere_L,*ten-_PIE,tend (v.1)
tend (v.2)_E,atenden_E,tend (v.2)
tipster_E,tip (v.2)_E,tipster
trilobite_E,Trilobites_ModL,trilobite
Trilobites_ModL,tri-_G,trilobite
thought_E,oht_OE/geoht_OE,thought
oht_OE/geoht_OE,encan_OE,thought
taxpayer_E,tax (n.)_E,taxpayer
titmouse_E,titmose_E,titmouse
titmose_E,tit (n.2)_E,titmouse
mase_OE,*maison_PGer,titmouse
*maison_PGer,*maisa-_PGer,titmouse
taktic_E,tactica_ModL,taktic
takata_ModL,taktike (tekhne)_G,taktic
taktike (tekhne)_G,taktikos_G,taktic
triage_E,triage_F,triage
triage_F,trier_OF,triage
toboggan_E,tabagane_F,toboggan
tabagane_F,/thapaken/_Mah,toboggan
test-tube_E,test (n.)_E,test-tube
trustee_E,trust (v.)_E,trustee
taxman_E,tax (n.)_E,taxman
toolbar_E,tool (n.)_E,toolbar
tinny_E,tin_E,tinny
tuatara_E,tua_Maori,tuatara
thesaurus_E,thesaurus_L,thesaurus
thesaurus_L,thesauros_G,thesaurus
thesauros_G,tithenai_G,thesaurus
tithenai_G,*dhe-_PIE,thesaurus
thoral_E,torus_L,thoral
tuxedo_E,Tuxedo_E,tuxedo
thermosphere_E,thermo-_E,thermosphere
tramp (v.)_E,trampen_LGer,tramp (v.)
trampen_LGer,*tremp-_PGer,tramp (v.)
*tremp-_PGer,*der- (1)_PIE,tramp (v.)
tramp (n.)_E,tramp (v.)_E,tramp (n.)
Talladega_E,/talati:ki/_Musko,Talladega
/talati:ki/_Musko,/(i)talwa/_Tur//-atiiki/_Tur,Talladega
thickening_E,thicken_E,thickening
tertium quid_E,tertius_L,tertium quid
tertius_L,tres_L,tertium quid
theorem_E,théorème_F,theorem
theorème_F,theorema_LateL,theorem
theorema_LateL,theorema_G,theorem
theorema_G,theorein_G,theorem
time (n.)_E,tima_OE,time (n.)
tima_OE,*timon-_PGer,time (n.)
*timon-_PGer,*di-mon-_PIE,time (n.)
*di-mon-_PIE,*da-_PIE,time (n.)
time (v.)_E,time (n.)_E,time (v.)
triple (v.)_E,triplare_MediL,triple (v.)
triplare_MediL,triplus_L,triple (v.)
triple (adj.)_E,triple_OF/triplus_L,triple (adj.)
triple_OF/triplus_L,tri-_L,triple (adj.)
tom-fool_E,Tom_E,tom-fool
tamarisk_E,tamariscus_LateL,tamarisk
tamariscus_LateL,tamarix_L,tamarisk
timorous_E,timoureus_F,timorous
timoureus_F,timorosus_MediL,timorous
timorosus_MediL,timor_L,timorous
timor_L,timere_L,timorous
Terpsichore_E,Terpsikhore_G,Terpsichore
Terpsikhore_G,terpein_G,Terpsichore
terpein_G,*terp-_PIE,Terpsichore
Tyche_E,Tykhe_G,Tyche
treadle_E,tredel_OE,treadle
tredel_OE,tredan_OE,treadle
tribet_E,triple_E,tribet
tuff_E,tough (adj.)_E,tuff
those_E,as_OE,those
as_OE,es_OE/eos_OE,those
thermography_E,thermo-_E,thermography
translate_E,translater_OF,translate
translatus_L,transferre_L,translate
transferre_L,trans_L,translate
tetra-_E,tetr-_E,tetra-
tetr-_E,tetra-_G,tetra-
tetra-_G,tettares_G,tetra-
tettares_G,tessares_G,tetra-
trotter_E,trot (v.)_E,trotter
troika_E,troika_Rus,troika
troika_Rus,troje_Rus,troika
troje_Rus,*tro-yo-_PIE,troika
*tro-yo-_PIE,*trei-_PIE,troika
tube_E,tube_F,tube
tube_F,tubus_L,tube
terminable_E,terminate (v.)_E,terminable
thunderhead_E,thunder (n.)_E,thunderhead
Theodoric_E,Theodoricus_LateL,Theodoric
Theodoricus_LateL,Gothic_L,Theodoric
Gothic_L,iuda_G,Theodoric
twirl (v.)_E,wirl_OE,twirl (v.)
wirl_OE,vara_ONor,twirl (v.)
twirl (n.)_E,twirl (v.)_E,twirl (n.)
toilsome_E,toil (v.)_E,toilsome
thallus_E,thallos_G,thallus
thalia_G,thalos_G,thallus
thalos_G,*dhal-_PIE,thallus
tostada_E,tostar_Span,tostada
terra incognita_E,terra_L,terra incognita
terra_L,*ters-_PIE,terra incognita
triturate_E,trituratus_LateL,triturate
trituratus_LateL,triturare_L,triturate
triturare_L,tritura_L,triturate
tritura_L,terere_L,triturate
terere_L,*tere- (1)_PIE,triturate
teachable_E,teach (v.)_E,teachable
tapenade_E,tapénade_F,tapenade
tapénade_F,tapéno_Pro,tapenade
toasti_E,toast (n.2)_E,toasti
textbook_E,text (n.)_E,textbook
truism_E,true (adj.)_E,truism
terms_E,term (n.)_E,terms
tortilla_E,tortilla_ASpan,tortilla
tortilla_ASpan,torta_Span,tortilla
torta_Span,torta_LateL,tortilla
teeny_E,tiny_E,teeny
taxable_E,tax (v.)_E,taxable
temptress_E,tempter_E,temptress
tome_E,tome_F,tome
tome_F,tomus_L,tome
tomus_L,tomos_G,tome
tomos_G,temnein_G,tome
temnein_G,*tem-_PIE,tome
Tantalus_E,Tantalos_G,Tantalus
Tantalos_G,*tal-talos_G,Tantalus
*tal-talos_G,*tele-_PIE,Tantalus
thunk (v.)_E,think_E,thunk (v.)
therefore_E,there_E,therefore
typhoid_E,typhus_E,typhoid
touching (adj.)_E,touch (v.)_E,touching (adj.)
touching (prep.)_E,touch (v.)_E,touching (prep.)
Telex_E,tel(etype) ex(change)_E,Telex
tommyrot_E,tommy_E,tommyrot
trod_E,tread (v.)_E,trod
terrazzo_E,terrazzo_I,terrazzo
temerity_E,temeritatem_L,temerity
temeritatem_L,temere_L,temerity
temere_L,tenebrae_L,temerity
tenebrae_L,*teme-_PIE,temerity
telegraphic_E,telegraph (n.)_E,telegraphic
tilt (v.1)_E,*tyltan_OE,tilt (v.1)
*tyltan_OE,tealt_OE,tilt (v.1)
tealt_OE,*taltaz_PGer,tilt (v.1)
tilt (n.1)_E,tilt (v.1)_E,tilt (n.1)
tilt (n.2)_E,tilt (v.1)_E,tilt (n.2)
tilt (v.2)_E,tilt (n.1)_E,tilt (v.2)
tamperproof_E,tamper (v.)_E,tamperproof
tabacco_E,tobacco_E,tabacco
tint (n.)_E,tinct_E,tint (n.)
tinct_E,tinctus_L,tint (n.)
tinctus_L,tingere_L,tint (n.)
tint (v.)_E,tint (n.)_E,tint (v.)
tapir_E,tapir_F,tapir
tapir_F,tapira_Tup,tapir
telethon_E,television_E,telethon
tyrannical_E,tyrannicus_L,tyrannical
tyrannicus_L,tyrannikos_G,tyrannical
tyrannikos_G,tyrannos_G,tyrannical
twelve_E,twelf_OE,twelve
twelf_OE,*twa-lif-_PGer,twelve
*twa-lif-_PGer,*twa-_PGer,twelve
troll (v.)_E,troller_OF,troll (v.)
troller_OF,*truzlanan_PGer,troll (v.)
troll (n.1)_E,troll_ONor,troll (n.1)
troll_ONor,*truzlan_PGer,troll (n.1)
*truzlan_PGer,*truzlanan_PGer,troll (n.1)
troll (n.2)_E,troll (v.)_E,troll (n.2)
teeth_E,tooth (n.)_E,teeth
tonsil_E,tonsillae_L/tosillae_L,tonsil
tonsillae_L/tosillae_L,toles_L,tonsil
tubby_E,tub_E,tubby
thanatology_E,thanato-_E,thanatology
topaz_E,topace_OF,topaz
topace_OF,topazus_L,topaz
topazus_L,topazos_G/topazion_G,topaz
topazos_G/topazion_G,tapa,topaz
towhead_E,tow (n.1)_E,towhead
time-span_E,time (n.)_E,time-span
tick (n.1)_E,ticia_OE,tick (n.1)
ticia_OE,*tik-_WGer,tick (n.1)
*tik-_WGer,*deigh-_PIE,tick (n.1)
tick (v.)_E,tick (n.2)_E,tick (n.2)
tick (n.3)_E,ticket (n.)_E,tick (n.3)
Thomas_E,Thomas_G,Thomas
telepathic_E,telepathy_E,telepathic
terminus_E,terminus_L,terminus
terminus_L,*ter-men-_PIE,terminus
*ter-men-_PIE,*ter-_PIE,terminus
tenterhooks_E,tenter_E,tenterhooks
telemarketing_E,telephone (n.)_E,telemarketing
tinnitus_E,tinnitus_L,tinnitus
tinnitus_L,tinnire_L,tinnitus
thence_E,anone_OE,thence
anone_OE,*thanana_PGer,thence
*thanana_PGer,*to-_PIE,thence
turnbuckle_E,turn (v.)_E,turnbuckle
tester (n.1)_E,test (v.)_E,tester (n.1)
tester (n.2)_E,testerium_MediL,tester (n.2)
testerium_MediL,testera_L,tester (n.2)
testera_L,testa_LateL,tester (n.2)
tetrapod_E,tetrapodus_ModL,tetrapod
tetrapodus_ModL,tetrapous_G,tetrapod
tetrapous_G,tetra-_G,tetrapod
tetra-_G,*kwet,tetrapod
toga_E,toga_L,toga
toga_L,*tog-a-_PIE,toga
*tog-a-_PIE,*(s)teg-_PIE,toga
tingle_E,tinkelen_E,tingle
testify_E,testifier_AF,testify
testifier_AF,testificari_L,testify
testificari_L,testis_L,testify
facere_L,*dhe-_PIE,testify
tolerable_E,tolerable_F,tolerable
tolerable_F,tolerabilis_L,tolerable
tolerabilis_L,tolerare_L,tolerable
tiny_E,tyne_E,tiny
Taconic_E,*/ta:hkenek/_Mah,Taconic
*/ta:hkenek/_Mah,/tekenink/_Unami,Taconic
theosophy_E,theosophia_MediL,theosophy
theosophia_MediL,theosophia_LateG,theosophy
theosophia_LateG,theosophos_G,theosophy
Tartarus_E,Tartaros_G,Tartarus
Tagalog_E,taga_Tagalog,Tagalog
topology_E,topos_G,topology
tank (n.)_E,tankh_Gujarati,tank (n.)
tankh_Gujarati,tanken_Marathi/tanka_Mah,tank (n.)
tank (v.)_E,tank (n.)_E,tank (v.)
trackless_E,track (n.)_E,trackless
turpitude_E,turpitude_F,turpitude
turpitude_F,turpitudinem_L,turpitude
turpitudinem_L,turpis_L,turpitude
tilde_E,title_Span,tilde
title_Span,titulus_MediL,tilde
titulus_MediL,titulus_L,tilde
tourniquet_E,tourniquet_F,tourniquet
tourniquet_F,torner_F,tourniquet
torner_F,torner_OF,tourniquet
thrombus_E,thrombos_G,thrombus
tabernacle_E,tabernacle_OF,tabernacle
tabernacle_OF,tabernaculum_L,tabernacle
tabernaculum_L,taberna_L,tabernacle
togs_E,tog_E,togs
tongs_E,tange_OE/tang_OE,tongs
tange_OE/tang_OE,*tango_PGer,tongs
*tango_PGer,*denk-_PIE,tongs
temperature_E,temperatura_L,temperature
temperature_L,temperatus_L,temperature
temperatus_L,temperare_L,temperature
Tex-Mex_E,Texas_E,Tex-Mex
turbid_E,turbidus_L,turbid
turbidus_L,turbare_L,turbid
turbare_L,turba_L,turbid
tract_E,trait_F,tract
tract_F,tractus_L,tract
tractus_L,trahere_L,tract
touchwood_E,touch (v.)_E,touchwood
tatician_E,tactic_E,tatician
tabes_E,tabes_L,tabes
tabes_L,tabere_L,tabes
tabere_L,*ta-_PIE,tabes
trusty_E,trust (n.)_E,trusty
thermocline_E,thermo-_E,thermocline
-cline_E,klinein_G,thermocline
klinein_G,*klei-_PIE,thermocline
trifid_E,trifidus_L,trifid
trifidus_L,tri-_L,trifid
too_E,to_E,too
tissue_E,tissu_OF,tissue
tissue_OF,tissu_OF,tissue
tissu_OF,tistre_OF,tissue
tistre_OF,texere_L,tissue
texere_L,*teks-_PIE,tissue
translater_E,translator_E,translater
trick (n.)_E,trique_ONF,trick (n.)
trique_ONF,trikier_ONF,trick (n.)
trikier_ONF,trichier_OF,trick (n.)
trichier_OF,*triccare_VL,trick (n.)
*triccare_VL,tricari,trick (n.)
trick (v.)_E,trick (n.)_E,trick (v.)
togetherness_E,together_E,togetherness
talbearer_E,tale (n.)_E,talbearer
tarmac_E,tar (n.1)_E,tarmac
tan (v.)_E,tannian_OE,tan (v.)
tannian_OE,tannare_MediL,tan (v.)
tannare_MediL,tannum_L,tan (v.)
tan (n.)_E,tan (v.)_E,tan (n.)
trismus_E,trismus_ModL,trismus
trismus_ModL,trismos_G,trismus
trismos_G,trizein_G,trismus
terminology_E,Terminologie_Ger,terminology
Terminologie_Ger,terminus_MediL,terminology
topsoil_E,top (adj.)_E,topsoil
triannual_E,tri-_E,triannual
taxidermy_E,taxis_G,taxidermy
derma_G,*der-_PIE,taxidermy
threater_E,thrust (n.)_E,threater
tyre_E,tire (n.)_E,tyre
tortellini_E,tortellino_I,tortellini
tortellino_I,tortello_I,tortellini
tortello_I,torta_I,tortellini
transferee_E,transfer (v.)_E,transferee
target (n.)_E,targe_OE,target (n.)
targe_OE,targe_OF,target (n.)
targe_OF,*targa_Fran,target (n.)
*targa_Fran,*targ-_PGer,target (n.)
target (v.)_E,target (n.)_E,target (v.)
tip-off_E,tip (v.2)_E,tip-off
threnody_E,threnodia_G,threnody
threnodia_G,threnos_G,threnody
threnos_G,*dher- (3)_PIE,threnody
transom_E,transeyn_E,transom
transeyn_E,transtrum_L,transom
transtrum_L,trans_L,transom
trans_L,*tere- (2)_PIE,transom
termite_E,termites_E,termite
termites_E,termites_ModL,termite
termites_ModL,termes_L,termite
termes_L,termes_LateL,termite
termes_LateL,tarmes_L,termite
top-sider_E,top (n.1)_E,top-sider
tinder_E,tynder_OE,tinder
tynder_OE,tendan_OE,tinder
tendan_OE,*tund-_PGer,tinder
temerarious_E,temerarius_L,temerarious
temerarius_L,temere_L,temerarious
transmission_E,transmissionem_L,transmission
transmissionem_L,transmittere_L,transmission
triennial_E,triennium_L,triennial
triennium_L,tri-_L,triennial
timocracy_E,tymocracie_F,timocracy
tymocracie_F,timocratia_MediL,timocracy
timocratia_MediL,timokratia_G,timocracy
timokratia_G,time,timocracy
transferor_E,transferer_E,transferor
transferer_E,transfer (v.)_E,transferor
tiger_E,tigras_OE,tiger
tigras_OE,tigre_OF,tiger
tigre_OF,tigris_L,tiger
tigris_L,tigris_G,tiger
tigris_G,tigra,tiger
thrash_E,threshen_E,thrash
trouble (v.)_E,trubler_OF,trouble (v.)
trubler_OF,turbler_OF/torbler_OF,trouble (v.)
turbler_OF/torbler_OF,*turbulare_VL,trouble (v.)
trouble (n.)_E,truble_OF/torble_OF,trouble (n.)
truble_OF/torble_OF,trubler_OF/torbler_OF,trouble (n.)
twill_E,twile_E,twill
twile_E,twili_OE,twill
twili_OE,bilix_L,twill
bilix_L,twi-_L,twill
bi-_L,*dwo,twill
tactful_E,tact_E,tactful
thalamus_E,thalami_ModL,thalamus
thalami_ModL,thalamus_L,thalamus
thalamus_L,thalamos_G,thalamus
thalamos_G,thalame_G,thalamus
thalame_G,tholos_G,thalamus
truancy_E,truant_E,truancy
toe (n.)_E,ta_OE,toe (n.)
ta_OE,*tahe_OE,toe (n.)
*tahe_OE,*taihw(n)_PGer,toe (n.)
toe (v.)_E,toe (n.)_E,toe (v.)
thou_E,u_OE,thou
u_OE,*thu_PGer,thou
*thu_PGer,*tu-_PIE,thou
technological_E,technology_E,technological
tuneful_E,tune (n.)_E,tuneful
trans-Atlantic_E,trans-_E,trans-Atlantic
trireme_E,triremis_L,trireme
triremis_L,tri-_L,trireme
remus_L,*ere-_PIE,trireme
trimings_E,trim (v.)_E,trimings
Tamil_E,Damila_Pa,Tamil
Damila_Pa,Dramila_San,Tamil
Dramila_San,Dravida_San,Tamil
topple_E,top (v.)_E,topple
tricuspid_E,tricuspidem_L,tricuspid
tricuspidem_L,tri-_L,tricuspid
tippet_E,tppet_OE,tippet
tear-drop_E,tear (n.1)_E,tear-drop
thank you_E,I thank you_E,thank you
thirteenth_E,thirteen_E,thirteenth
thankful_E,thank_E,thankful
tuning_E,tune (v.)_E,tuning
torchiere_E,torchère_F,torchiere
torchère_F,torche_F,torchiere
tonite (adv.)_E,tonight_E,tonite (adv.)
tnite (n.)_E,thunder (n.)_E,tnite (n.)
traumatic_E,traumatique_F,traumatic
traumatique_F,traumaticus_LateL,traumatic
traumaticus_LateL,traumatikos_G,traumatic
traumatikos_G,trauma_G,traumatic
transcribe_E,transcribere_L,transcribe
transcribere_L,trans_L,transcribe
scribere_L,*skribh-_PIE,transcribe
Tammany_E,Tamanen_Daw,Tammany
tricolor_E,tricolore_F,tricolor
tricolore_F,drapeau tricolore_F,tricolor
tetany_E,tétanie_F,tetany
tétanie_F,tetania_ModL,tetany
turnip_E,turnepe_E,turnip
turnepe_E,turn_E,turnip
nepe_E,np_OE,turnip
np_OE,napus_L,turnip
tangle (v.)_E,tagilen_E,tangle (v.)
tagilen_E,*thangul-_PGer,tangle (v.)
tangle (n.)_E,tangle (v.)_E,tangle (n.)
talipes_E,talus_L,talipes
pes_L,*ped-_PIE,talipes
titrate_E,titrer_F,titrate
titrer_F,titre_F,titrate
T and A_E,tits and ass_E,T and A
theurgy_E,theurgia_LateL,theurgy
theurgia_LateL,theourgia_G,theurgy
theourgia_G,theos_G,theurgy
theos_G,*dhes-_PIE,theurgy
tincture_E,tinctura_L,tincture
tinctura_L,tinctus_L,tincture
tinctus_L,tingere_L,tincture
tingere_L,*teng-_PIE,tincture
tubercle_E,tuberculum_L,tubercle
tuberculum_L,tuber_L,tubercle
tuber_L,*teue-_PIE,tubercle
transmigration_E,transmigracion_OF,transmigration
transmigracion_OF,transmigrationem_LateL,transmigration
transmigrationem_LateL,transmigrare_L,transmigration
transmigrare_L,trans_L,transmigration
there_E,r_OE,there
r_OE,*thr_PGer,there
*thr_PGer,*tar-_PIE,there
*tar-_PIE,*to-_PIE,there
tungsten_E,tungsten_Swe,tungsten
tungsten_Swe,tung_Swe,tungsten
tung_Swe,sten_Swe,tungsten
trivial_E,trivialis_L,trivial
trivialis_L,trivium_L,trivial
trivium_L,tri-_L,trivial
tinderbox_E,tinder_E,tinderbox
twerp_E,T.W. Earp_E,twerp
teat_E,tete_OF,teat
tete_OF,*titta_PGer,teat
tidewater_E,tide (n.)_E,tidewater
typeface_E,type (n.)_E,typeface
Tyrian_E,Tyrius_L,Tyrian
Tyrius_L,Tyros_G,Tyrian
Tyros_G,tzor_H,Tyrian
taphouse_E,tap (n.1)_E,taphouse
townie_E,town_E,townie
tongued_E,tongue (n.)_E,tongued
theism_E,theist_E,theism
triumphal_E,triumphalis_L,triumphal
tinman_E,tin (n.)_E,tinman
trilemma_E,dilemma_E,trilemma
tact_E,tactus_L,tact
tactus_L,tangere_L,tact
tangere_L,*tag-_PIE,tact
tango_E,tango_Argentine,tango
til_E,till_E/until_E,til
trannie_E,transsexual_E,trannie
temporary_E,temporarius_L,temporary
temporarius_L,tempus_L,temporary
Tallahassee_E,Seminole Tallahassee_E,Tallahassee
Seminole Tallahassee_E,/talaha:ssi/_Musko,Tallahassee
/talaha:ssi/_Musko,/(i)talwa/,Tallahassee
trajectorium_E,trajectorium_ModL,trajectorium
trajectorium_ModL,trajectorius_L,trajectorium
trajectorius_L,traiectus_L,trajectorium
traiectus_L,traicere_L,trajectorium
testis_E,testis_L,testis
triticale_E,Triti(cum)_ModL,triticale
Triti(cum)_ModL,tritus_ModL,triticale
tritus_ModL,terere_ModL,triticale
terere_ModL,*tere- (1)_PIE,triticale
tampon_E,tampon_F,tampon
thorough_E,uruh_OE,thorough
uruh_OE,urh_OE,thorough
thunny_E,thon_F,thunny
thon_F,ton_OPro,thunny
ton_OPro,thunnus_L,thunny
thunnus_L,thynnos_G,thunny
thynnos_G,thynein_G,thunny
tao_E,tao_Ch,tao
tie-dye_E,tie (v.)_E,tie-dye
tanist_E,tanaiste_Gae,tanist
tanaiste_Gae,tanaise_OIr,tanist
tanaise_OIr,*tani-hessio-_Cel,tanist
they_E,*thai_PGer,they
*thai_PGer,*to-_PIE,they
time-honored_E,time (n.)_E,time-honored
tornado_E,ternado_E,tornado
ternado_E,tronada_Span,tornado
tronada_Span,tronar_Span,tornado
tronar_Span,tonare_L,tornado
tendinitis_E,tendinis_MediL,tendinitis
tendinis_MediL,tendo_L,tendinitis
Tylenol_E,N-acetyl-para-aminophenol_E,Tylenol
threatle_E,triacle_OF,threatle
triacle_OF,*triacula_VL,threatle
*triacula_VL,theriaca_L,threatle
theriaca_L,theriake (antidotos)_G,threatle
traveler_E,travel (v.)_E,traveler
thicket_E,iccet_OE,thicket
iccet_OE,icce_OE,thicket
telephone (n.)_E,téléphone_F,telephone (n.)
phone_F,télé-_F,telephone (n.)
télé-_F,*bha- (2)_PIE,telephone (n.)
telephone (v.)_E,telephone (n.)_E,telephone (v.)
tulle_E,Tulle_E,tulle
toupee_E,toupet_F,toupee
toupet_F,top_OF,toupee
top_OF,*top_Fran,toupee
tercentenary_E,ter-_E,tercentenary
tweedledum_E,tweedledee_E,tweedledum
ti_E,te_E,ti
te_E,si_E,ti
transitive_E,transitivus_LateL,transitive
transitivus_LateL,transire_L,transitive
transire_L,trans_L,transitive
ire_L,*ei-_PIE,transitive
tumefaction_E,tumefaccionem_MediL,tumefaction
tumefaccionem_MediL,tumefactus_L,tumefaction
tumefactus_L,tumescere_L,tumefaction
territorium_E,territorium_L,territorium
territorium_L,terra_L,territorium
terra_L,*ters-_PIE,territorium
tighten_E,tight_E,tighten
tight_E,tyhtan_OE,tighten
tracheotomy_E,trachea_E,tracheotomy
thermo-_E,therm-_E,thermo-
therm-_E,thermos_G,thermo-
thermos_G,therme_G,thermo-
therme_G,*gwher-_PIE,thermo-
trinomial_E,tri-_E,trinomial
thunderous_E,thunder (n.)_E,thunderous
talon_E,talounz_E,talon
talounz_E,talon_OF,talon
talon_OF,talonem_MediL,talon
talonem_MediL,talus_L,talon
triathlon_E,tri-_E,triathlon
trade-in_E,trade (v.)_E,trade-in
turnpike_E,turn_E,turnpike
time-server_E,time (n.)_E,time-server
tatter_E,tatrys_E,tatter
tatrys_E,töturr_ONor,tatter
theophany_E,theophania_LateL,theophany
theophania_LateL,theos_G,theophany
theos_G,*dhes-_PIE,theophany
phainein_G,*bha- (1)_PIE,theophany
trailer_E,trail (v.)_E,trailer
titanic_E,titan_E,titanic
tombstone_E,tomb_E,tombstone
technologist_E,technic_E,technologist
thermometer_E,thermo-_E,thermometer
thuggery_E,thug_E,thuggery
trouses_E,trouzes_E,trouses
trouses_E,trouse_E,trouses
trouse_E,triubhas_Gae,trouses
trivium_E,trivium_MediL,trivium
trivium_MediL,tri-_L,trivium
trial_E,trial_AF,trial
trial_AF,triet_AF,trial
trawler_E,trawl_E,trawler
trifecta_E,tri-_E,trifecta
trillionth_E,trillion_E,trillionth
tarragon_E,Artemisia Dracunculus_E,tarragon
Artemisia Dracunculus_E,tragonia_MediL,tarragon
tragonia_MediL,tarchon_ByG,tarragon
tarchon_ByG,tarkhon_A,tarragon
transfixion_E,transfix_E,transfixion
tonify_E,ton (n.2)_E,tonify
tenebrism_E,tenebroso_E,tenebrism
tenebroso_E,tenebroso_I,tenebrism
tenebroso_I,tenebrosus_L,tenebrism
tenebrosus_L,tenebrae_L,tenebrism
telling_E,tell (v.)_E,telling
tempest_E,tempeste_OF,tempest
tempeste_OF,*tempesta_VL,tempest
*tempesta_VL,tempestas_L,tempest
tempestas_L,tempus_L,tempest
triceratops_E,trikeratos_G,triceratops
ops_G,*okw-_PIE,triceratops
keras_G,*ker- (1)_PIE,triceratops
tle_E,tôle_F,tle
tôle_F,taule_F,tle
taule_F,tabula_L,tle
tap (v.1)_E,taper_OF,tap (v.1)
tap (n.1)_E,tppa_OE,tap (n.1)
tppa_OE,*tappon_PGer,tap (n.1)
tap (v.2)_E,tap (n.1)_E,tap (v.2)
tap (n.2)_E,tap (v.1)_E,tap (n.2)
tap (n.3)_E,tap (v.2)_E,tap (n.3)
trunk (n.1)_E,tronc_OF,trunk (n.1)
tronc_OF,truncus_L,trunk (n.1)
truncus_L,*tere- (2)_PIE,trunk (n.1)
trumpet (n.2)_E,trunk (n.1)_E,trumpet (n.2)
time-worn_E,time (n.)_E,time-worn
tag (n.1)_E,*tag-_PGer,tag (n.1)
tag (n.2)_E,tig_Scot,tag (n.2)
tig_Scot,tek_E,tag (n.2)
tag (v.1)_E,tag (n.1)_E,tag (v.1)
tag (v.2)_E,tag (n.2)_E,tag (v.2)
to morewe_E,to morgenne_OE,morrow
to morgenne_OE,to_OE,morrow
triaxial_E,tri-_E,triaxial
tasteful_E,taste_E,tasteful
Triassic_E,Trias_Ger,Triassic
Trias_Ger,trias_G,Triassic
tutorial_E,tutor (n.)_E,tutorial
thrice_E,riga_OE/riwa_OE,thrice
riga_OE/riwa_OE,rie_OE,thrice
twin (adj.)_E,twinn_OE,twin (adj.)
twinn_OE,*twisnjaz_PGer,twin (adj.)
*twisnjaz_PGer,*dwisno-_PIE,twin (adj.)
*dwisno-_PIE,*dwi,twin (adj.)
twin (v.)_E,twin (adj.)_E,twin (v.)
twin (n.)_E,getwinn_OE,twin (n.)
getwinn_OE,getwinnas_OE,twin (n.)
getwinnas_OE,twinn_OE,twin (n.)
thanatism_E,thanato-_E,thanatism
tapioca_E,tipiaca_E,tapioca
tipiaca_E,tapioca_Por/tipioca_Span,tapioca
tapioca_Por/tipioca_Span,tipi_Por,tapioca
tape (n.)_E,tppe_OE,tape (n.)
tppe_OE,tapete_L,tape (n.)
tape (v.)_E,tape (n.)_E,tape (v.)
temporal_E,temporal_OF,temporal
temporal_OF,temporalis_L,temporal
temporalis_L,tempus_L,temporal
tempus_L,*tempos-_PIE,temporal
*tempos-_PIE,*temp-os_PIE,temporal
touchpoint_E,touch_E,touchpoint
tastily_E,taste (n.)_E,tastily
twinge_E,twengan_OE,twinge
twengan_OE,*twangjan_PGer,twinge
*twangjan_PGer,*twengh-_PIE,twinge
tinsel_E,estincelle_F,tinsel
transfiguration_E,transfigurationem_L,transfiguration
transfigurationem_L,transfigurare_L,transfiguration
tuner_E,tune (v.)_E,tuner
tolerate_E,toleratus_L,tolerate
toleratus_L,tolerare_L,tolerate
twelve-month_E,twelve_E,twelve-month
telecommute_E,tele-_E,telecommute
tatra_E,tantram_San,tatra
tatra_San,tan_San,tatra
tan_San,*ten-_PIE,tatra
transeunt_E,transient (adj.)_E,transeunt
tyrannous_E,tyrannus_L,tyrannous
typhus_E,typhos_G,typhus
typhos_G,typhon_G,typhus
typhon_G,*dheubh-,typhus
transliteration_E,trans-_E,transliteration
toll (n.)_E,toll_OE,toll (n.)
toll_OE,toln_OE,toll (n.)
toln_OE,tolen_ONor,toll (n.)
tolen_ONor,zol_OHGer,toll (n.)
zol_OHGer,Zoll_Ger,toll (n.)
toll (v.)_E,tollen_E,toll (v.)
